Sample,Mem
183,80.28417969
184,80.20507813
185,79.84375
186,84.23730469
187,85.57714844
188,80.05664063
189,81.20800781
190,83.02148438
191,85.42382813
192,93.00097656
193,81.24414063
194,81.19238281
195,82.73242188
196,82.70410156
197,81.859375
198,80.24121094
199,82.10449219
200,90.88476563
201,79.70800781
202,81.44628906
203,86.5
204,80.41015625
205,82.70996094
206,78.7890625
207,78.36914063
208,82.47460938
209,83.15234375
210,81.84765625
211,82.12402344
212,83.12890625
213,83.25878906
214,80.70410156
215,82.57128906
216,79.6484375
217,84.56542969
218,84.69335938
219,83.43359375
220,80.40917969
221,79.47070313
222,80.01074219
223,80.13476563
224,80.82421875
225,81.45019531
226,82.09667969
227,83.50683594
228,88.18945313
229,82.94726563
230,85.56542969
231,95.15917969
232,95.74023438
233,89.99023438
234,88.32910156
235,84.60253906
236,86.04296875
237,85.33398438
238,85.58300781
239,85.84277344
240,85.46386719
241,86.86230469
242,86.89257813
243,87.11328125
244,86.3203125
245,85.90820313
246,87.109375
247,86.74414063
248,87.74121094
249,85.95019531
250,85.86621094
251,85.70605469
252,86.92089844
253,86.21875
254,87.01171875
255,86.92675781
256,92.81835938
257,94.86132813
258,88.66699219
259,89.57421875
260,93.23828125
261,92.69628906
262,91.10742188
263,91.77539063
264,90.6171875
265,93.20507813
266,93.90429688
267,94.734375
268,93.96972656
269,95.11328125
270,88.87207031
271,91.28710938
272,96.66601563
273,92.11914063
274,92.24121094
275,87.03710938
276,101.5439453
277,100.5722656
278,88.55664063
279,104.1943359
280,104.1152344
281,105.1611328
282,104.1494141
283,103.4179688
284,106.0390625
285,106.2763672
286,107.4394531
287,107.1474609
288,106.2519531
289,105.4306641
290,103.6113281
291,103.4970703
292,106.1601563
293,104.7773438
294,103.5644531
295,103.9287109
296,101.5400391
297,102.6376953
298,103.4140625
299,104.5625
300,104.1445313
301,102.4785156
302,102.1865234
303,105.0644531
304,105.5283203
305,103.9199219
306,104.015625
307,99.35742188
308,100.0449219
309,102.4052734
310,104.4550781
311,104.9716797
312,105.7880859
313,103.671875
314,103.0664063
315,103.9892578
316,105.6875
317,101.7353516
318,96.20507813
319,87.70996094
320,100.8955078
321,88.61230469
322,101.0019531
323,95.16503906
324,107.4003906
325,98.82714844
326,102.7792969
327,98.28710938
328,90.73535156
329,100.6542969
330,94.23632813
331,99.82714844
332,102.8671875
333,104.4726563
334,104.9482422
335,104.7451172
336,102.0068359
337,101.7880859
338,103.859375
339,104.2353516
340,106.7695313
341,109.1337891
342,106.2714844
343,103.9189453
344,105.6025391
345,103.9824219
346,109.9013672
347,114.3740234
348,114.7988281
349,114.3789063
350,114.8964844
351,116.0429688
352,118.9746094
353,109.3027344
354,110.2871094
355,112.0859375
356,103.1015625
357,107.8642578
358,105.6953125
